trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
348,True,"{'a': 0, 'e': 0}",25,7,22.74874560151177,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,True,"{'a': 0, 'e': 0}",25,13,25.93559739863489,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,True,"{'a': 0, 'e': 0}",20,6,25.52553282190348,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,True,"{'a': 0, 'e': 0}",25,7,26.906284465041406,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,True,"{'a': 0, 'e': 0}",30,13,24.02023892637636,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,True,"{'a': 0, 'e': 0}",25,10,27.528277622754313,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,True,"{'a': 0, 'e': 0}",20,6,28.806104138600922,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,True,"{'a': 0, 'e': 0}",20,9,16.42429051903366,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,True,"{'a': 0, 'e': 0}",35,15,35.81339729973235,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,True,"{'a': 0, 'e': 0}",20,9,13.8802538346801,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,True,"{'a': 0, 'e': 0}",25,10,29.99099999965832,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,True,"{'a': 0, 'e': 0}",25,9,26.859536441852388,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,True,"{'a': 0, 'e': 0}",25,7,36.19841140872765,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,True,"{'a': 0, 'e': 0}",20,8,24.053007046668103,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,True,"{'a': 0, 'e': 0}",25,3,35.36283775553238,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,True,"{'a': 0, 'e': 0}",20,12,14.297194485149241,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,True,"{'a': 0, 'e': 0}",25,19,9.823267822020947,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,True,"{'a': 0, 'e': 0}",20,0,18.603144608112643,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
366,True,"{'a': 0, 'e': 0}",25,15,17.583440429871494,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,True,"{'a': 0, 'e': 0}",25,13,24.784221398418364,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,True,"{'a': 0, 'e': 0}",20,8,15.250672051676153,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,True,"{'a': 0, 'e': 0}",20,5,24.51373735326161,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,True,"{'a': 0, 'e': 0}",25,5,24.862896844288088,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,True,"{'a': 0, 'e': 0}",30,20,17.865947675458507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,True,"{'a': 0, 'e': 0}",20,9,15.735493535268045,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,True,"{'a': 0, 'e': 0}",30,19,24.560017376398505,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,True,"{'a': 0, 'e': 0}",30,8,35.48401371923087,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,True,"{'a': 0, 'e': 0}",20,7,19.072832919845087,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,True,"{'a': 0, 'e': 0}",35,13,47.072136624483555,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,True,"{'a': 0, 'e': 0}",20,9,16.869017832438892,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,True,"{'a': 0, 'e': 0}",25,14,16.344362934018324,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,True,"{'a': 0, 'e': 0}",30,16,29.816333146027056,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,True,"{'a': 0, 'e': 0}",20,0,32.092305831608776,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
381,True,"{'a': 0, 'e': 0}",25,15,14.805681178218986,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,True,"{'a': 0, 'e': 0}",20,13,11.601099530320063,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,True,"{'a': 0, 'e': 0}",25,13,21.03822865072939,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,True,"{'a': 0, 'e': 0}",20,10,19.60794980220767,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,True,"{'a': 0, 'e': 0}",25,11,24.200251505370353,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,True,"{'a': 0, 'e': 0}",20,14,8.507152872555826,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,True,"{'a': 0, 'e': 0}",25,15,21.013171850349064,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,True,"{'a': 0, 'e': 0}",20,0,40.04582173497918,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,True,"{'a': 0, 'e': 0}",20,1,26.539515180702146,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,True,"{'a': 0, 'e': 0}",20,9,16.51737074303846,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,True,"{'a': 0, 'e': 0}",20,16,7.190333508682818,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,True,"{'a': 0, 'e': 0}",30,12,33.820969201640914,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,True,"{'a': 0, 'e': 0}",30,12,32.80478871031373,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,True,"{'a': 0, 'e': 0}",30,6,37.181685220181684,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,True,"{'a': 0, 'e': 0}",20,12,13.732830923025393,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,True,"{'a': 0, 'e': 0}",20,9,17.827850527509966,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,True,"{'a': 0, 'e': 0}",25,7,34.913500021375235,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,True,"{'a': 0, 'e': 0}",20,12,17.682469598319294,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,True,"{'a': 0, 'e': 0}",30,12,29.230123625047675,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,True,"{'a': 0, 'e': 0}",25,15,18.652002757172507,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,True,"{'a': 0, 'e': 0}",25,10,21.45278293549411,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,True,"{'a': 0, 'e': 0}",25,11,27.226836511141055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,True,"{'a': 0, 'e': 0}",25,15,16.96358367624299,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,True,"{'a': 0, 'e': 0}",20,6,23.567750716050245,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,True,"{'a': 0, 'e': 0}",30,15,24.003738507101726,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,True,"{'a': 0, 'e': 0}",20,14,11.860086489107385,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,True,"{'a': 0, 'e': 0}",30,12,25.81822921542776,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,True,"{'a': 0, 'e': 0}",30,4,45.51935441437137,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,True,"{'a': 0, 'e': 0}",30,22,18.573411999584295,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,True,"{'a': 0, 'e': 0}",25,13,20.859739153972683,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,True,"{'a': 0, 'e': 0}",25,10,20.713774579072766,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,True,"{'a': 0, 'e': 0}",20,6,27.654459133407755,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,True,"{'a': 0, 'e': 0}",20,8,19.519953273855094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,True,"{'a': 0, 'e': 0}",20,3,27.87406578924245,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,True,"{'a': 0, 'e': 0}",20,10,16.26870157601193,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,True,"{'a': 0, 'e': 0}",25,10,25.027590330024378,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,True,"{'a': 0, 'e': 0}",35,17,29.924587551364464,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,True,"{'a': 0, 'e': 0}",20,0,32.734229996719655,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
419,True,"{'a': 0, 'e': 0}",20,9,23.47258298629749,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,True,"{'a': 0, 'e': 0}",20,13,14.335193861330643,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,True,"{'a': 0, 'e': 0}",20,11,12.181404268624082,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,True,"{'a': 0, 'e': 0}",25,12,22.790337787810802,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,True,"{'a': 0, 'e': 0}",25,15,17.624515284636175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,True,"{'a': 0, 'e': 0}",20,6,29.432617792564976,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,True,"{'a': 0, 'e': 0}",20,14,9.650826443370889,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,True,"{'a': 0, 'e': 0}",20,10,11.676824860462208,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,True,"{'a': 0, 'e': 0}",30,7,33.75802178686813,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,True,"{'a': 0, 'e': 0}",20,16,7.25666529114691,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,True,"{'a': 0, 'e': 0}",20,8,19.666387735816826,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,True,"{'a': 0, 'e': 0}",20,13,14.161028515291509,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,True,"{'a': 0, 'e': 0}",30,18,21.900551856356458,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,True,"{'a': 0, 'e': 0}",20,3,29.854194043288384,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,True,"{'a': 0, 'e': 0}",30,11,37.09864967572446,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,True,"{'a': 0, 'e': 0}",35,23,18.806444742796945,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,True,"{'a': 0, 'e': 0}",25,11,21.806746526889082,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,True,"{'a': 0, 'e': 0}",25,11,24.808334465759955,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,True,"{'a': 0, 'e': 0}",20,13,14.35302948635442,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,True,"{'a': 0, 'e': 0}",25,13,17.7137349061004,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,True,"{'a': 0, 'e': 0}",20,11,10.198700770171218,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,True,"{'a': 0, 'e': 0}",30,20,21.152592892035745,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,True,"{'a': 0, 'e': 0}",20,14,11.64576702391212,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,True,"{'a': 0, 'e': 0}",30,12,27.936388585589683,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,True,"{'a': 0, 'e': 0}",25,13,18.561216199343093,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,True,"{'a': 0, 'e': 0}",20,16,6.370002384539321,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,True,"{'a': 0, 'e': 0}",35,21,22.551287356400785,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,True,"{'a': 0, 'e': 0}",20,3,33.06296874640379,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,True,"{'a': 0, 'e': 0}",20,10,16.730172286170344,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,True,"{'a': 0, 'e': 0}",30,12,31.62436459918082,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,True,"{'a': 0, 'e': 0}",25,8,32.535259936105064,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,True,"{'a': 0, 'e': 0}",20,3,22.84613870462301,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,True,"{'a': 0, 'e': 0}",25,14,21.917007981943406,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,True,"{'a': 0, 'e': 0}",25,0,32.563162996679765,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
453,True,"{'a': 0, 'e': 0}",20,11,18.571152314612064,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,True,"{'a': 0, 'e': 0}",35,17,31.634431360381214,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,True,"{'a': 0, 'e': 0}",35,18,25.679479226236896,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,True,"{'a': 0, 'e': 0}",20,11,15.358963065575793,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,True,"{'a': 0, 'e': 0}",20,13,16.377285594729816,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,True,"{'a': 0, 'e': 0}",30,8,36.20071811624007,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,True,"{'a': 0, 'e': 0}",20,13,10.143270880865115,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,True,"{'a': 0, 'e': 0}",20,7,21.55311779525119,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,True,"{'a': 0, 'e': 0}",25,3,36.307730415698614,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,True,"{'a': 0, 'e': 0}",30,15,28.962501011753666,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,True,"{'a': 0, 'e': 0}",30,22,11.554524500449755,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,True,"{'a': 0, 'e': 0}",35,0,46.21267792088092,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
465,True,"{'a': 0, 'e': 0}",25,0,38.08783106249909,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
466,True,"{'a': 0, 'e': 0}",20,6,18.60850571425637,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,True,"{'a': 0, 'e': 0}",20,16,7.179271799688934,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,True,"{'a': 0, 'e': 0}",20,8,19.961183663196955,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,True,"{'a': 0, 'e': 0}",25,10,27.400714344130567,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,True,"{'a': 0, 'e': 0}",20,14,13.814588146211571,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,True,"{'a': 0, 'e': 0}",25,13,21.61149336099204,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,True,"{'a': 0, 'e': 0}",25,11,28.6369609377591,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,True,"{'a': 0, 'e': 0}",30,10,36.44652631738161,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,True,"{'a': 0, 'e': 0}",25,10,23.24785648449592,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,True,"{'a': 0, 'e': 0}",25,10,27.453894834428574,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,True,"{'a': 0, 'e': 0}",20,11,15.060616767443301,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,True,"{'a': 0, 'e': 0}",20,4,25.01347013942481,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,True,"{'a': 0, 'e': 0}",25,11,19.520071289511296,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,True,"{'a': 0, 'e': 0}",30,18,18.1075523121611,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,True,"{'a': 0, 'e': 0}",25,3,30.24782004143065,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,True,"{'a': 0, 'e': 0}",25,18,15.756851915757208,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,True,"{'a': 0, 'e': 0}",20,11,17.20740922645185,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,True,"{'a': 0, 'e': 0}",30,22,15.959476061841611,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,True,"{'a': 0, 'e': 0}",20,7,20.893632827565547,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,True,"{'a': 0, 'e': 0}",35,26,17.10449110346897,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,True,"{'a': 0, 'e': 0}",20,13,13.276227438712926,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,True,"{'a': 0, 'e': 0}",30,13,30.278980046950178,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,True,"{'a': 0, 'e': 0}",30,12,28.10785021473641,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,True,"{'a': 0, 'e': 0}",20,9,20.74155695381753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,True,"{'a': 0, 'e': 0}",25,10,25.727116299140622,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,True,"{'a': 0, 'e': 0}",25,13,23.408355836141276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,True,"{'a': 0, 'e': 0}",25,13,22.811441578496712,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,True,"{'a': 0, 'e': 0}",20,6,21.91661424452635,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,True,"{'a': 0, 'e': 0}",35,9,40.17129700120685,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,True,"{'a': 0, 'e': 0}",25,4,36.64650525671151,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,True,"{'a': 0, 'e': 0}",25,19,12.45654039600219,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,True,"{'a': 0, 'e': 0}",30,13,31.21026509786028,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,True,"{'a': 0, 'e': 0}",20,16,7.972995733288136,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,True,"{'a': 0, 'e': 0}",20,14,9.480489493546692,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,True,"{'a': 0, 'e': 0}",20,10,19.37056908943456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,True,"{'a': 0, 'e': 0}",20,11,14.953083584282766,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,True,"{'a': 0, 'e': 0}",25,8,19.546994785894583,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,True,"{'a': 0, 'e': 0}",20,9,20.97898019891886,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,True,"{'a': 0, 'e': 0}",25,10,25.81720394912701,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,True,"{'a': 0, 'e': 0}",30,12,32.68859146816857,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,True,"{'a': 0, 'e': 0}",25,18,13.457304525314196,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,True,"{'a': 0, 'e': 0}",20,9,18.861974689185697,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,True,"{'a': 0, 'e': 0}",20,8,26.849316366186773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,True,"{'a': 0, 'e': 0}",25,8,29.554765091714515,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,True,"{'a': 0, 'e': 0}",25,7,20.976747447193205,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,True,"{'a': 0, 'e': 0}",20,6,20.406093414846275,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,True,"{'a': 0, 'e': 0}",20,5,18.62051142794757,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,True,"{'a': 0, 'e': 0}",30,21,12.970710686632488,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,True,"{'a': 0, 'e': 0}",25,7,29.93910343980679,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,True,"{'a': 0, 'e': 0}",30,13,31.007759117879864,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,True,"{'a': 0, 'e': 0}",25,14,20.955488740891806,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,True,"{'a': 0, 'e': 0}",20,8,16.624429210622445,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,True,"{'a': 0, 'e': 0}",25,7,30.185801607098146,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,True,"{'a': 0, 'e': 0}",30,17,18.570674119830397,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,True,"{'a': 0, 'e': 0}",25,12,22.929726687497165,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,True,"{'a': 0, 'e': 0}",20,6,23.464189769683685,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,True,"{'a': 0, 'e': 0}",20,10,20.713501495330824,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,True,"{'a': 0, 'e': 0}",20,11,12.638710619434073,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,True,"{'a': 0, 'e': 0}",20,5,23.205740633049956,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,True,"{'a': 0, 'e': 0}",30,17,27.534155345940764,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,True,"{'a': 0, 'e': 0}",25,14,21.515416312858957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,True,"{'a': 0, 'e': 0}",20,7,25.28024315244924,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,True,"{'a': 0, 'e': 0}",30,23,14.479643484489685,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,True,"{'a': 0, 'e': 0}",20,6,22.678601171144003,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,True,"{'a': 0, 'e': 0}",20,13,12.702031074916036,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,True,"{'a': 0, 'e': 0}",25,10,24.47528360407018,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,True,"{'a': 0, 'e': 0}",20,7,23.984952633010575,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,True,"{'a': 0, 'e': 0}",30,23,13.190422036168147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,True,"{'a': 0, 'e': 0}",25,15,18.770424314688242,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,True,"{'a': 0, 'e': 0}",25,15,16.621327555246292,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,True,"{'a': 0, 'e': 0}",20,9,24.03909333713081,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,True,"{'a': 0, 'e': 0}",30,22,17.92589928596364,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,True,"{'a': 0, 'e': 0}",30,23,10.587115296640533,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,True,"{'a': 0, 'e': 0}",20,13,12.447436944742503,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,True,"{'a': 0, 'e': 0}",20,6,14.922861671726551,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,True,"{'a': 0, 'e': 0}",25,7,28.07522078531496,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,True,"{'a': 0, 'e': 0}",25,13,22.098251274794286,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,True,"{'a': 0, 'e': 0}",35,23,21.87482586560588,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,True,"{'a': 0, 'e': 0}",20,13,12.243751492163245,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,True,"{'a': 0, 'e': 0}",30,13,27.35252951823209,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,True,"{'a': 0, 'e': 0}",20,5,16.522828736411057,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,True,"{'a': 0, 'e': 0}",20,7,21.999971245313574,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,True,"{'a': 0, 'e': 0}",20,7,16.551921762158134,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,True,"{'a': 0, 'e': 0}",20,6,25.14709562091026,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,True,"{'a': 0, 'e': 0}",20,14,10.517021294355782,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,True,"{'a': 0, 'e': 0}",25,8,27.745164519768586,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,True,"{'a': 0, 'e': 0}",30,6,43.647395304168285,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,True,"{'a': 0, 'e': 0}",30,16,24.95550515396623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,True,"{'a': 0, 'e': 0}",20,9,20.744514061608477,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,True,"{'a': 0, 'e': 0}",20,7,17.508881939287587,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,True,"{'a': 0, 'e': 0}",25,10,26.498397003682484,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,True,"{'a': 0, 'e': 0}",20,15,9.801940367372971,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,True,"{'a': 0, 'e': 0}",25,14,23.9822526307921,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
